time_s,m28,m28_sigma,m32,m32_sigma,m44,m44_sigma
155.9000,9.176031e-12,3.101124e-13,4.002246e-11,5.201796e-13,4.423663e-12,2.884733e-13
155.9500,9.654275e-12,3.158513e-13,4.006778e-11,5.205423e-13,4.558889e-12,2.911778e-13
156.0000,9.546004e-12,3.145520e-13,4.039863e-11,5.231890e-13,4.711229e-12,2.942246e-13
156.0500,1.009930e-11,3.211916e-13,3.973547e-11,5.178838e-13,4.734156e-12,2.946831e-13
156.1000,1.037826e-11,3.245391e-13,4.041781e-11,5.233425e-13,4.996779e-12,2.999356e-13
156.1500,1.087067e-11,3.304481e-13,4.082286e-11,5.265829e-13,4.834569e-12,2.966914e-13
156.2000,1.101358e-11,3.321630e-13,3.980098e-11,5.184079e-13,4.708822e-12,2.941764e-13
156.2500,1.159744e-11,3.391692e-13,4.063745e-11,5.250996e-13,4.668158e-12,2.933632e-13
156.3000,1.207286e-11,3.448743e-13,4.066535e-11,5.253228e-13,4.611321e-12,2.922264e-13
156.3500,1.195866e-11,3.435039e-13,4.139245e-11,5.311396e-13,4.460393e-12,2.892079e-13
156.4000,1.284660e-11,3.541592e-13,3.977512e-11,5.182009e-13,4.652520e-12,2.930504e-13
156.4500,1.282112e-11,3.538535e-13,4.039494e-11,5.231595e-13,4.724212e-12,2.944842e-13
156.5000,1.366285e-11,3.639542e-13,3.993361e-11,5.194689e-13,4.682521e-12,2.936504e-13
156.5500,1.375269e-11,3.650323e-13,4.053625e-11,5.242900e-13,4.361201e-12,2.872240e-13
156.6000,1.424770e-11,3.709724e-13,4.029491e-11,5.223593e-13,4.841773e-12,2.968355e-13
156.6500,1.400777e-11,3.680932e-13,4.084261e-11,5.267409e-13,4.525987e-12,2.905197e-13
156.7000,1.443493e-11,3.732191e-13,3.968347e-11,5.174678e-13,4.657251e-12,2.931450e-13
156.7500,1.484693e-11,3.781631e-13,4.043718e-11,5.234975e-13,4.870961e-12,2.974192e-13
156.8000,1.464025e-11,3.756830e-13,4.009477e-11,5.207581e-13,4.142519e-12,2.828504e-13
156.8500,1.488593e-11,3.786312e-13,4.057000e-11,5.245600e-13,4.623990e-12,2.924798e-13
156.9000,1.544186e-11,3.853023e-13,4.061541e-11,5.249233e-13,4.654695e-12,2.930939e-13
156.9500,1.559852e-11,3.871823e-13,4.035169e-11,5.228135e-13,4.809490e-12,2.961898e-13
157.0000,1.591968e-11,3.910362e-13,3.987917e-11,5.190333e-13,4.317484e-12,2.863497e-13
157.0500,1.689334e-11,4.027201e-13,4.077087e-11,5.261669e-13,4.887741e-12,2.977548e-13
157.1000,1.747992e-11,4.097591e-13,4.069672e-11,5.255738e-13,4.444792e-12,2.888958e-13
157.1500,1.626154e-11,3.951385e-13,3.993296e-11,5.194636e-13,4.870921e-12,2.974184e-13
157.2000,1.710902e-11,4.053083e-13,4.015613e-11,5.212490e-13,4.909544e-12,2.981909e-13
157.2500,1.659147e-11,3.990976e-13,4.044610e-11,5.235688e-13,4.589846e-12,2.917969e-13
157.3000,1.699668e-11,4.039602e-13,4.054789e-11,5.243831e-13,4.539254e-12,2.907851e-13
157.3500,1.754503e-11,4.105404e-13,4.096418e-11,5.277134e-13,4.372466e-12,2.874493e-13
157.4000,1.745446e-11,4.094535e-13,4.027128e-11,5.221702e-13,4.510124e-12,2.902025e-13
157.4500,1.730425e-11,4.076510e-13,4.027045e-11,5.221636e-13,5.014230e-12,3.002846e-13
157.5000,1.756454e-11,4.107745e-13,4.042309e-11,5.233847e-13,4.514589e-12,2.902918e-13
157.5500,1.835074e-11,4.202088e-13,4.045256e-11,5.236205e-13,4.905401e-12,2.981080e-13
157.6000,1.726858e-11,4.072230e-13,4.067252e-11,5.253802e-13,5.021358e-12,3.004272e-13
157.6500,1.866412e-11,4.239694e-13,4.014025e-11,5.211220e-13,4.825812e-12,2.965162e-13
157.7000,1.861430e-11,4.233716e-13,4.057298e-11,5.245838e-13,4.537502e-12,2.907500e-13
157.7500,1.850427e-11,4.220513e-13,4.074068e-11,5.259254e-13,4.792075e-12,2.958415e-13
157.8000,1.871458e-11,4.245749e-13,4.071527e-11,5.257221e-13,4.875413e-12,2.975083e-13
157.8500,1.903325e-11,4.283990e-13,4.061932e-11,5.249545e-13,5.170717e-12,3.034143e-13
157.9000,1.874393e-11,4.249272e-13,4.078265e-11,5.262612e-13,4.838791e-12,2.967758e-13
157.9500,1.924659e-11,4.309591e-13,4.058402e-11,5.246721e-13,5.238401e-12,3.047680e-13
158.0000,1.890683e-11,4.268820e-13,3.952206e-11,5.161765e-13,4.941790e-12,2.988358e-13
158.0500,1.850912e-11,4.221094e-13,4.005962e-11,5.204770e-13,5.076162e-12,3.015232e-13
158.1000,1.690456e-11,4.028548e-13,4.010069e-11,5.208055e-13,4.833646e-12,2.966729e-13
158.1500,1.767284e-11,4.120741e-13,4.041353e-11,5.233083e-13,4.783622e-12,2.956724e-13
158.2000,1.686583e-11,4.023899e-13,4.080179e-11,5.264143e-13,4.726258e-12,2.945252e-13
158.2500,1.655175e-11,3.986210e-13,4.022728e-11,5.218182e-13,5.026742e-12,3.005348e-13
158.3000,1.597220e-11,3.916664e-13,4.030347e-11,5.224277e-13,4.739740e-12,2.947948e-13
158.3500,1.537155e-11,3.844586e-13,4.025941e-11,5.220753e-13,5.226777e-12,3.045355e-13
158.4000,1.553393e-11,3.864072e-13,4.073699e-11,5.258959e-13,4.922149e-12,2.984430e-13
158.4500,1.418063e-11,3.701675e-13,4.101051e-11,5.280841e-13,4.617562e-12,2.923512e-13
158.5000,1.489108e-11,3.786929e-13,4.028810e-11,5.223048e-13,4.993354e-12,2.998671e-13
158.5500,1.376214e-11,3.651457e-13,4.091911e-11,5.273529e-13,5.074933e-12,3.014987e-13
158.6000,1.397799e-11,3.677359e-13,4.079729e-11,5.263783e-13,4.794863e-12,2.958973e-13
158.6500,1.344637e-11,3.613564e-13,4.034533e-11,5.227627e-13,4.477788e-12,2.895558e-13
158.7000,1.337058e-11,3.604469e-13,4.068937e-11,5.255150e-13,5.080171e-12,3.016034e-13
158.7500,1.294964e-11,3.553957e-13,4.033074e-11,5.226459e-13,4.940193e-12,2.988039e-13
158.8000,1.252634e-11,3.503161e-13,4.052888e-11,5.242310e-13,5.217272e-12,3.043454e-13
158.8500,1.234055e-11,3.480866e-13,4.062527e-11,5.250021e-13,4.648281e-12,2.929656e-13
158.9000,1.215060e-11,3.458072e-13,4.086515e-11,5.269212e-13,4.753177e-12,2.950635e-13
158.9500,1.193445e-11,3.432135e-13,4.118721e-11,5.294977e-13,4.605700e-12,2.921140e-13
159.0000,1.154199e-11,3.385039e-13,4.067970e-11,5.254376e-13,4.506805e-12,2.901361e-13
159.0500,1.188024e-11,3.425628e-13,3.983359e-11,5.186687e-13,4.925526e-12,2.985105e-13
159.1000,1.096039e-11,3.315247e-13,4.016535e-11,5.213228e-13,4.692030e-12,2.938406e-13
159.1500,1.064295e-11,3.277154e-13,4.007830e-11,5.206264e-13,4.690389e-12,2.938078e-13
159.2000,1.070643e-11,3.284771e-13,4.081604e-11,5.265283e-13,4.357105e-12,2.871421e-13
159.2500,1.038454e-11,3.246144e-13,4.011869e-11,5.209495e-13,4.807644e-12,2.961529e-13
159.3000,1.027326e-11,3.232791e-13,4.018436e-11,5.214749e-13,4.641349e-12,2.928270e-13
159.3500,1.038221e-11,3.245865e-13,4.078134e-11,5.262508e-13,4.631282e-12,2.926256e-13
159.4000,1.024005e-11,3.228806e-13,4.016831e-11,5.213465e-13,4.315974e-12,2.863195e-13
159.4500,1.022897e-11,3.227476e-13,4.071228e-11,5.256983e-13,4.887590e-12,2.977518e-13
159.5000,1.002252e-11,3.202702e-13,4.058463e-11,5.246770e-13,4.328361e-12,2.865672e-13
159.5500,9.884787e-12,3.186174e-13,4.040643e-11,5.232514e-13,4.502793e-12,2.900559e-13
159.6000,9.428552e-12,3.131426e-13,4.042644e-11,5.234115e-13,4.162641e-12,2.832528e-13
159.6500,9.354321e-12,3.122519e-13,4.003015e-11,5.202412e-13,4.014920e-12,2.802984e-13
159.7000,8.954974e-12,3.074597e-13,3.998834e-11,5.199067e-13,4.204412e-12,2.840882e-13
159.7500,9.626720e-12,3.155206e-13,4.081674e-11,5.265340e-13,4.126748e-12,2.825350e-13
159.8000,9.278019e-12,3.113362e-13,4.092387e-11,5.273909e-13,4.582964e-12,2.916593e-13
159.8500,8.729399e-12,3.047528e-13,4.053597e-11,5.242878e-13,4.331814e-12,2.866363e-13
159.9000,8.843627e-12,3.061235e-13,4.038222e-11,5.230578e-13,4.221649e-12,2.844330e-13
159.9500,8.701069e-12,3.044128e-13,3.993617e-11,5.194893e-13,4.298465e-12,2.859693e-13
160.0000,9.434197e-12,3.132104e-13,4.037503e-11,5.230002e-13,4.375059e-12,2.875012e-13
160.0500,9.294866e-12,3.115384e-13,4.076299e-11,5.261039e-13,4.043276e-12,2.808655e-13
160.1000,9.881392e-12,3.185767e-13,4.059751e-11,5.247800e-13,4.242238e-12,2.848448e-13
160.1500,1.020168e-11,3.224201e-13,4.095352e-11,5.276281e-13,3.940914e-12,2.788183e-13
160.2000,1.081674e-11,3.298008e-13,4.021932e-11,5.217546e-13,4.306635e-12,2.861327e-13
160.2500,1.162594e-11,3.395113e-13,4.106928e-11,5.285542e-13,3.842201e-12,2.768440e-13
160.3000,1.192527e-11,3.431033e-13,4.115512e-11,5.292409e-13,4.015673e-12,2.803135e-13
160.3500,1.212519e-11,3.455023e-13,4.048736e-11,5.238989e-13,4.102271e-12,2.820454e-13
160.4000,1.224831e-11,3.469798e-13,4.035536e-11,5.228429e-13,3.840968e-12,2.768194e-13
160.4500,1.302079e-11,3.562495e-13,4.142614e-11,5.314091e-13,4.148371e-12,2.829674e-13
160.5000,1.324258e-11,3.589109e-13,4.128794e-11,5.303035e-13,3.447934e-12,2.689587e-13
160.5500,1.351606e-11,3.621927e-13,4.046188e-11,5.236950e-13,4.270693e-12,2.854139e-13
160.6000,1.340100e-11,3.608120e-13,3.999900e-11,5.199920e-13,3.539449e-12,2.707890e-13
160.6500,1.388358e-11,3.666030e-13,4.089614e-11,5.271692e-13,4.081740e-12,2.816348e-13
160.7000,1.430632e-11,3.716758e-13,4.058916e-11,5.247133e-13,3.998542e-12,2.799708e-13
160.7500,1.444070e-11,3.732884e-13,4.085706e-11,5.268565e-13,3.566612e-12,2.713322e-13
160.8000,1.531941e-11,3.838329e-13,4.056605e-11,5.245284e-13,3.837696e-12,2.767539e-13
160.8500,1.528909e-11,3.834691e-13,4.061733e-11,5.249386e-13,4.235692e-12,2.847138e-13
160.9000,1.535986e-11,3.843183e-13,4.048344e-11,5.238675e-13,4.383707e-12,2.876741e-13
160.9500,1.572128e-11,3.886554e-13,4.041891e-11,5.233513e-13,4.169658e-12,2.833932e-13
161.0000,1.559624e-11,3.871549e-13,3.984847e-11,5.187877e-13,4.326799e-12,2.865360e-13
161.0500,1.611670e-11,3.934005e-13,4.053850e-11,5.243080e-13,4.357319e-12,2.871464e-13
161.1000,1.614306e-11,3.937168e-13,4.063063e-11,5.250451e-13,3.644119e-12,2.728824e-13
161.1500,1.614477e-11,3.937372e-13,4.007952e-11,5.206362e-13,4.628225e-12,2.925645e-13
161.2000,1.661209e-11,3.993450e-13,4.086687e-11,5.269350e-13,4.119040e-12,2.823808e-13
161.2500,1.750041e-11,4.100049e-13,4.052168e-11,5.241734e-13,3.952287e-12,2.790457e-13
161.3000,1.729317e-11,4.075180e-13,4.098023e-11,5.278418e-13,4.219178e-12,2.843836e-13
161.3500,1.736620e-11,4.083944e-13,4.081731e-11,5.265385e-13,4.493908e-12,2.898782e-13
161.4000,1.687806e-11,4.025367e-13,4.038629e-11,5.230903e-13,4.073650e-12,2.814730e-13
161.4500,1.740880e-11,4.089056e-13,4.067823e-11,5.254258e-13,4.164923e-12,2.832985e-13
161.5000,1.791274e-11,4.149529e-13,4.048010e-11,5.238408e-13,4.472560e-12,2.894512e-13
161.5500,1.800855e-11,4.161026e-13,4.084237e-11,5.267390e-13,4.251557e-12,2.850311e-13
161.6000,1.765272e-11,4.118326e-13,4.095332e-11,5.276266e-13,4.040366e-12,2.808073e-13
161.6500,1.819646e-11,4.183575e-13,4.077117e-11,5.261694e-13,4.607143e-12,2.921429e-13
161.7000,1.859374e-11,4.231249e-13,4.087293e-11,5.269834e-13,4.578423e-12,2.915685e-13
161.7500,1.807002e-11,4.168402e-13,4.097116e-11,5.277693e-13,4.583326e-12,2.916665e-13
161.8000,1.832009e-11,4.198411e-13,4.082912e-11,5.266329e-13,4.622765e-12,2.924553e-13
161.8500,1.814130e-11,4.176956e-13,4.085056e-11,5.268045e-13,4.605736e-12,2.921147e-13
161.9000,1.854531e-11,4.225437e-13,4.038519e-11,5.230815e-13,4.594701e-12,2.918940e-13
161.9500,1.944266e-11,4.333120e-13,4.149736e-11,5.319789e-13,4.452009e-12,2.890402e-13
162.0000,1.870582e-11,4.244698e-13,4.093130e-11,5.274504e-13,4.173338e-12,2.834668e-13
162.0500,1.905952e-11,4.287143e-13,4.095776e-11,5.276621e-13,4.260966e-12,2.852193e-13
162.1000,1.868025e-11,4.241630e-13,4.003666e-11,5.202933e-13,4.515403e-12,2.903081e-13
162.1500,1.939829e-11,4.327795e-13,4.054025e-11,5.243220e-13,4.528489e-12,2.905698e-13
162.2000,1.953615e-11,4.344338e-13,4.117698e-11,5.294158e-13,4.144401e-12,2.828880e-13
162.2500,1.967778e-11,4.361334e-13,4.027771e-11,5.222217e-13,4.860371e-12,2.972074e-13
162.3000,1.975654e-11,4.370785e-13,4.051413e-11,5.241130e-13,4.966189e-12,2.993238e-13
162.3500,1.902207e-11,4.282649e-13,4.070022e-11,5.256017e-13,5.034483e-12,3.006897e-13
162.4000,1.961994e-11,4.354393e-13,4.041535e-11,5.233228e-13,4.749129e-12,2.949826e-13
162.4500,1.988828e-11,4.386593e-13,4.068625e-11,5.254900e-13,4.747276e-12,2.949455e-13
162.5000,2.018221e-11,4.421865e-13,4.022600e-11,5.218080e-13,4.745570e-12,2.949114e-13
162.5500,2.022131e-11,4.426557e-13,4.042899e-11,5.234319e-13,4.798195e-12,2.959639e-13
162.6000,1.997928e-11,4.397514e-13,4.010423e-11,5.208338e-13,4.931987e-12,2.986397e-13
162.6500,2.011576e-11,4.413891e-13,4.025011e-11,5.220009e-13,4.309995e-12,2.861999e-13
162.7000,2.017175e-11,4.420610e-13,4.052734e-11,5.242188e-13,4.679117e-12,2.935823e-13
162.7500,1.998896e-11,4.398675e-13,4.044889e-11,5.235911e-13,5.131304e-12,3.026261e-13
162.8000,2.047064e-11,4.456477e-13,3.967589e-11,5.174071e-13,4.720720e-12,2.944144e-13
162.8500,2.035542e-11,4.442651e-13,3.943777e-11,5.155021e-13,4.707518e-12,2.941504e-13
162.9000,2.011504e-11,4.413805e-13,4.048607e-11,5.238885e-13,5.117964e-12,3.023593e-13
162.9500,2.030967e-11,4.437161e-13,4.044575e-11,5.235660e-13,5.010590e-12,3.002118e-13
163.0000,2.092474e-11,4.510968e-13,3.985295e-11,5.188236e-13,4.974333e-12,2.994867e-13
163.0500,2.058725e-11,4.470470e-13,3.952119e-11,5.161695e-13,5.094888e-12,3.018978e-13
163.1000,2.039540e-11,4.447448e-13,4.007383e-11,5.205906e-13,4.958822e-12,2.991764e-13
163.1500,2.084957e-11,4.501949e-13,4.052246e-11,5.241797e-13,5.199392e-12,3.039878e-13
163.2000,2.122321e-11,4.546785e-13,4.007080e-11,5.205664e-13,5.476653e-12,3.095331e-13
163.2500,2.142240e-11,4.570688e-13,3.993654e-11,5.194924e-13,5.326816e-12,3.065363e-13
163.3000,2.087040e-11,4.504448e-13,4.061372e-11,5.249098e-13,4.818635e-12,2.963727e-13
163.3500,2.080847e-11,4.497017e-13,4.058429e-11,5.246743e-13,5.240192e-12,3.048038e-13
163.4000,2.146575e-11,4.575890e-13,4.088136e-11,5.270509e-13,5.067744e-12,3.013549e-13
163.4500,2.069352e-11,4.483222e-13,4.037659e-11,5.230127e-13,5.232074e-12,3.046415e-13
163.5000,2.073066e-11,4.487680e-13,4.039245e-11,5.231396e-13,5.243455e-12,3.048691e-13
163.5500,2.078581e-11,4.494297e-13,4.097239e-11,5.277791e-13,4.930514e-12,2.986103e-13
163.6000,2.166368e-11,4.599642e-13,4.025368e-11,5.220294e-13,5.218565e-12,3.043713e-13
163.6500,2.061909e-11,4.474291e-13,3.988810e-11,5.191048e-13,5.118223e-12,3.023645e-13
163.7000,2.101760e-11,4.522112e-13,4.015060e-11,5.212048e-13,5.336402e-12,3.067280e-13
163.7500,2.103612e-11,4.524335e-13,4.039645e-11,5.231716e-13,5.366492e-12,3.073298e-13
163.8000,2.176043e-11,4.611251e-13,3.966822e-11,5.173457e-13,5.209566e-12,3.041913e-13
163.8500,2.138820e-11,4.566584e-13,3.963678e-11,5.170942e-13,5.688388e-12,3.137678e-13
163.9000,2.149726e-11,4.579671e-13,4.063201e-11,5.250561e-13,5.853687e-12,3.170737e-13
163.9500,2.128307e-11,4.553968e-13,4.006055e-11,5.204844e-13,5.731001e-12,3.146200e-13
164.0000,2.019378e-11,4.423254e-13,3.936212e-11,5.148970e-13,5.679588e-12,3.135918e-13
164.0500,2.036866e-11,4.444239e-13,4.048799e-11,5.239039e-13,5.785982e-12,3.157196e-13
164.1000,1.979871e-11,4.375845e-13,4.019639e-11,5.215711e-13,5.558167e-12,3.111633e-13
164.1500,1.849519e-11,4.219423e-13,4.056006e-11,5.244805e-13,5.959001e-12,3.191800e-13
164.2000,1.868799e-11,4.242559e-13,3.974308e-11,5.179446e-13,5.715196e-12,3.143039e-13
164.2500,1.837681e-11,4.205217e-13,4.009353e-11,5.207482e-13,5.903607e-12,3.180721e-13
164.3000,1.766844e-11,4.120213e-13,4.018270e-11,5.214616e-13,5.489739e-12,3.097948e-13
164.3500,1.764637e-11,4.117564e-13,4.021242e-11,5.216993e-13,5.666644e-12,3.133329e-13
164.4000,1.661177e-11,3.993413e-13,4.039493e-11,5.231594e-13,5.684937e-12,3.136987e-13
164.4500,1.659830e-11,3.991796e-13,4.037901e-11,5.230321e-13,6.032030e-12,3.206406e-13
164.5000,1.613465e-11,3.936157e-13,3.979740e-11,5.183792e-13,6.085950e-12,3.217190e-13
164.5500,1.558283e-11,3.869940e-13,4.078223e-11,5.262579e-13,5.341640e-12,3.068328e-13
164.6000,1.528334e-11,3.834001e-13,4.016042e-11,5.212833e-13,5.257771e-12,3.051554e-13
164.6500,1.504708e-11,3.805650e-13,3.915591e-11,5.132473e-13,5.992081e-12,3.198416e-13
164.7000,1.445847e-11,3.735016e-13,3.975542e-11,5.180434e-13,5.277224e-12,3.055445e-13
164.7500,1.453347e-11,3.744016e-13,3.954102e-11,5.163282e-13,5.817286e-12,3.163457e-13
164.8000,1.437581e-11,3.725097e-13,4.044723e-11,5.235779e-13,5.479467e-12,3.095893e-13
164.8500,1.370365e-11,3.644438e-13,4.004337e-11,5.203470e-13,5.323904e-12,3.064781e-13
164.9000,1.391776e-11,3.670132e-13,3.991396e-11,5.193117e-13,5.060138e-12,3.012028e-13
164.9500,1.319849e-11,3.583819e-13,4.032109e-11,5.225687e-13,5.531913e-12,3.106383e-13
165.0000,1.263317e-11,3.515981e-13,4.023646e-11,5.218917e-13,5.478572e-12,3.095714e-13
165.0500,1.233254e-11,3.479904e-13,4.064164e-11,5.251332e-13,5.472315e-12,3.094463e-13
165.1000,1.228311e-11,3.473973e-13,4.038323e-11,5.230658e-13,5.169471e-12,3.033894e-13
165.1500,1.191882e-11,3.430259e-13,4.001299e-11,5.201039e-13,4.778522e-12,2.955704e-13
165.2000,1.183303e-11,3.419964e-13,4.071701e-11,5.257360e-13,5.178469e-12,3.035694e-13
165.2500,1.193902e-11,3.432683e-13,4.034405e-11,5.227524e-13,5.275106e-12,3.055021e-13
165.3000,1.142615e-11,3.371138e-13,3.994888e-11,5.195910e-13,5.225736e-12,3.045147e-13
165.3500,1.108970e-11,3.330764e-13,4.001527e-11,5.201221e-13,5.366500e-12,3.073300e-13
165.4000,1.091973e-11,3.310367e-13,3.999123e-11,5.199298e-13,5.110512e-12,3.022102e-13
165.4500,1.059498e-11,3.271397e-13,3.976496e-11,5.181197e-13,5.150717e-12,3.030143e-13
165.5000,1.085062e-11,3.302074e-13,4.021502e-11,5.217202e-13,5.087267e-12,3.017453e-13
165.5500,1.043315e-11,3.251978e-13,4.034263e-11,5.227410e-13,5.280925e-12,3.056185e-13
165.6000,1.032895e-11,3.239474e-13,4.025598e-11,5.220479e-13,4.994868e-12,2.998974e-13
165.6500,1.028321e-11,3.233985e-13,4.076149e-11,5.260919e-13,5.061784e-12,3.012357e-13
165.7000,9.665826e-12,3.159899e-13,4.046433e-11,5.237147e-13,5.253228e-12,3.050646e-13
165.7500,1.052407e-11,3.262888e-13,4.062228e-11,5.249783e-13,4.806134e-12,2.961227e-13
165.8000,9.672177e-12,3.160661e-13,4.022178e-11,5.217743e-13,4.615990e-12,2.923198e-13
165.8500,9.133618e-12,3.096034e-13,4.057506e-11,5.246005e-13,4.808411e-12,2.961682e-13
165.9000,9.539979e-12,3.144797e-13,4.006559e-11,5.205247e-13,4.812470e-12,2.962494e-13
165.9500,9.180274e-12,3.101633e-13,4.058611e-11,5.246889e-13,4.450881e-12,2.890176e-13
166.0000,9.886087e-12,3.186330e-13,4.052728e-11,5.242182e-13,4.213428e-12,2.842686e-13
166.0500,1.042180e-11,3.250616e-13,4.037602e-11,5.230081e-13,4.720990e-12,2.944198e-13
166.1000,1.104814e-11,3.325777e-13,4.122464e-11,5.297971e-13,4.860826e-12,2.972165e-13
166.1500,1.140646e-11,3.368776e-13,4.030386e-11,5.224309e-13,4.876859e-12,2.975372e-13
166.2000,1.142258e-11,3.370710e-13,3.977513e-11,5.182010e-13,4.266597e-12,2.853319e-13
166.2500,1.178232e-11,3.413878e-13,4.087346e-11,5.269877e-13,4.602436e-12,2.920487e-13
166.3000,1.201992e-11,3.442391e-13,4.009070e-11,5.207256e-13,4.534406e-12,2.906881e-13
166.3500,1.253989e-11,3.504786e-13,4.056131e-11,5.244905e-13,4.436896e-12,2.887379e-13
166.4000,1.237138e-11,3.484566e-13,4.005554e-11,5.204443e-13,4.702288e-12,2.940458e-13
166.4500,1.303829e-11,3.564595e-13,3.973188e-11,5.178550e-13,4.552011e-12,2.910402e-13
166.5000,1.347225e-11,3.616670e-13,4.070879e-11,5.256703e-13,4.220320e-12,2.844064e-13
166.5500,1.388684e-11,3.666421e-13,4.072112e-11,5.257690e-13,4.666425e-12,2.933285e-13
166.6000,1.401973e-11,3.682368e-13,4.049708e-11,5.239766e-13,4.476946e-12,2.895389e-13
166.6500,1.432685e-11,3.719222e-13,4.011062e-11,5.208850e-13,4.711165e-12,2.942233e-13
166.7000,1.456232e-11,3.747478e-13,4.066078e-11,5.252862e-13,4.447517e-12,2.889503e-13
166.7500,1.456549e-11,3.747859e-13,4.060574e-11,5.248459e-13,4.743555e-12,2.948711e-13
166.8000,1.560180e-11,3.872216e-13,4.076832e-11,5.261465e-13,4.457667e-12,2.891533e-13
166.8500,1.574735e-11,3.889682e-13,4.117506e-11,5.294005e-13,4.772112e-12,2.954422e-13
166.9000,1.610977e-11,3.933172e-13,4.015409e-11,5.212327e-13,4.548136e-12,2.909627e-13
166.9500,1.556073e-11,3.867287e-13,4.094170e-11,5.275336e-13,4.739947e-12,2.947989e-13
167.0000,1.632776e-11,3.959331e-13,3.968363e-11,5.174690e-13,4.346385e-12,2.869277e-13
167.0500,1.651605e-11,3.981926e-13,3.985793e-11,5.188634e-13,4.292601e-12,2.858520e-13
167.1000,1.645918e-11,3.975102e-13,4.094415e-11,5.275532e-13,4.409921e-12,2.881984e-13
167.1500,1.641181e-11,3.969417e-13,4.081038e-11,5.264830e-13,4.778440e-12,2.955688e-13
167.2000,1.722545e-11,4.067054e-13,4.080218e-11,5.264174e-13,4.446706e-12,2.889341e-13
167.2500,1.734224e-11,4.081069e-13,4.071162e-11,5.256930e-13,4.477035e-12,2.895407e-13
167.3000,1.724367e-11,4.069240e-13,4.014557e-11,5.211646e-13,4.549035e-12,2.909807e-13
167.3500,1.745971e-11,4.095166e-13,4.023451e-11,5.218761e-13,4.173052e-12,2.834610e-13
167.4000,1.734790e-11,4.081749e-13,4.082927e-11,5.266342e-13,4.223924e-12,2.844785e-13
167.4500,1.795116e-11,4.154140e-13,4.026299e-11,5.221040e-13,4.353064e-12,2.870613e-13
167.5000,1.766501e-11,4.119802e-13,4.042021e-11,5.233616e-13,4.774552e-12,2.954910e-13
167.5500,1.802416e-11,4.162899e-13,4.058702e-11,5.246961e-13,5.247745e-12,3.049549e-13
167.6000,1.775638e-11,4.130765e-13,4.017734e-11,5.214187e-13,4.727860e-12,2.945572e-13
167.6500,1.864427e-11,4.237312e-13,4.043344e-11,5.234675e-13,4.733739e-12,2.946748e-13
167.7000,1.875214e-11,4.250257e-13,4.087680e-11,5.270144e-13,4.857949e-12,2.971590e-13
167.7500,1.861918e-11,4.234301e-13,3.961971e-11,5.169577e-13,4.930043e-12,2.986009e-13
167.8000,1.825564e-11,4.190676e-13,4.086185e-11,5.268948e-13,4.764137e-12,2.952827e-13
167.8500,1.870173e-11,4.244207e-13,3.989980e-11,5.191984e-13,4.636003e-12,2.927201e-13
167.9000,1.892114e-11,4.270537e-13,4.063325e-11,5.250660e-13,4.356299e-12,2.871260e-13
167.9500,1.871424e-11,4.245709e-13,3.992808e-11,5.194247e-13,4.258656e-12,2.851731e-13
168.0000,1.918572e-11,4.302286e-13,4.009885e-11,5.207908e-13,5.030295e-12,3.006059e-13
168.0500,1.930463e-11,4.316555e-13,4.035124e-11,5.228099e-13,5.106963e-12,3.021393e-13
168.1000,1.941703e-11,4.330044e-13,4.034640e-11,5.227712e-13,5.115145e-12,3.023029e-13
168.1500,1.954423e-11,4.345308e-13,3.905331e-11,5.124265e-13,4.845581e-12,2.969116e-13
168.2000,1.928363e-11,4.314036e-13,4.012548e-11,5.210038e-13,5.162269e-12,3.032454e-13
168.2500,1.992039e-11,4.390447e-13,4.002600e-11,5.202080e-13,4.748716e-12,2.949743e-13
168.3000,1.947494e-11,4.336992e-13,4.060581e-11,5.248465e-13,5.204004e-12,3.040801e-13
168.3500,2.036183e-11,4.443420e-13,4.060147e-11,5.248117e-13,5.005192e-12,3.001038e-13
168.4000,2.000043e-11,4.400051e-13,4.038332e-11,5.230665e-13,4.870346e-12,2.974069e-13
168.4500,1.987597e-11,4.385116e-13,4.007162e-11,5.205730e-13,5.264887e-12,3.052977e-13
168.5000,2.061889e-11,4.474267e-13,3.978437e-11,5.182750e-13,4.914645e-12,2.982929e-13
168.5500,2.038461e-11,4.446153e-13,4.015487e-11,5.212390e-13,5.009454e-12,3.001891e-13
168.6000,1.980658e-11,4.376790e-13,4.064275e-11,5.251420e-13,5.320053e-12,3.064011e-13
